"","date","CI005001.WI","CI005002.WI","CI005003.WI","CI005004.WI","CI005005.WI","CI005006.WI","CI005007.WI","CI005008.WI","CI005009.WI","CI005010.WI","CI005011.WI","CI005012.WI","CI005013.WI","CI005014.WI","CI005015.WI","CI005016.WI","CI005017.WI","CI005018.WI","CI005019.WI","CI005020.WI","CI005021.WI","CI005022.WI","CI005023.WI","CI005024.WI","CI005025.WI","CI005026.WI","CI005027.WI","CI005028.WI","CI005029.WI"
"845",2021-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846",2021-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847",2021-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848",2021-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849",2021-09-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850",2021-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851",2021-09-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852",2021-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853",2021-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854",2021-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855",2021-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856",2021-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857",2021-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858",2021-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859",2021-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860",2021-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861",2021-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862",2021-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863",2021-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864",2021-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865",2021-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866",2021-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867",2022-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868",2022-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869",2022-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870",2022-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871",2022-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872",2022-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873",2022-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874",2022-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875",2022-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876",2022-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877",2022-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878",2022-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879",2022-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880",2022-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881",2022-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882",2022-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883",2022-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884",2022-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885",2022-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886",2022-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",2022-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888",2022-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",2022-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",2022-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",2022-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892",2022-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",2022-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894",2022-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",2022-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896",2022-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897",2022-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898",2022-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899",2022-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900",2022-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901",2022-09-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902",2022-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903",2022-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904",2022-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905",2022-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906",2022-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907",2022-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908",2022-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909",2022-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",2022-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911",2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912",2022-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",2022-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914",2022-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915",2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916",2022-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917",2023-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",2023-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919",2023-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",2023-02-03,-1.45838650095784,-0.250242371765682,-0.79234531679312,-1.48705682990877,-0.838216324225474,-0.917259617102012,-1.32025890093863,-1.07219480408722,-1.39252787039092,-1.30003219994526,-0.738769574925995,-1.32528308694821,-1.01971762070765,-1.32575747130054,-0.893532403571067,-0.845254695770076,-0.988260671371012,-1.03782724285146,-0.0940927906082824,-1.43904421202285,-0.746008211055299,-0.881002010163581,-1.36470764097548,-1.26315988891058,-1.16541215690295,-1.21501864732562,-1.3452004933026,-1.30366215221549,-1.22475865781718
"921",2023-02-10,-1.46787377111361,-0.327806055592192,-0.851758660863923,-1.49176376536991,-0.859720586477092,-0.931910203863287,-1.24226877908624,-1.05743381007272,-1.41797033997134,-1.29605582290104,-0.795069118777705,-1.34817974155657,-1.07019602305128,-1.33692124199367,-0.891797672413319,-0.849085718453432,-0.999327949719662,-1.02433719474158,-0.101504093925891,-1.4454779423386,-0.762447099949277,-0.870824122665813,-1.38398951393932,-1.24105282655528,-1.15982989621464,-1.26036924460691,-1.33068132054703,-1.35453999271165,-1.23704770611254
"922",2023-02-17,-1.46329698855936,-0.345446089524428,-0.892883825391453,-1.4886570180534,-0.91550602740339,-0.962498476462539,-1.19180310071749,-1.08054068959185,-1.42921381147598,-1.31861812257763,-0.862866754261779,-1.36939027026599,-1.11211854421686,-1.31167555309316,-0.911901047279999,-0.859042211368605,-1.00987064586239,-1.02297444092006,-0.0525316013738292,-1.4697282262913,-0.800345601753552,-0.833817297682211,-1.32400021015369,-1.32172304125684,-1.1353926581535,-1.23689797963841,-1.26673183467726,-1.35446404144916,-1.23091242564641
"923",2023-02-24,-1.44606909780213,-0.172830325932446,-0.85566537631356,-1.49119627925213,-1.17709976594644,-0.962728549718893,-1.27853750401575,-1.06312157645142,-1.42855231175074,-1.30495588450433,-0.851005996618931,-1.33245175577135,-1.07310037215058,-1.32964586434409,-0.93218670015442,-0.808246019740035,-1.03928947765452,-1.01447135173207,-0.113318197508591,-1.44207570273399,-0.785087371878743,-0.856294512901939,-1.34850233813167,-1.3167600419262,-1.16624253204658,-1.31144962634825,-1.31741936163786,-1.34170839979806,-1.24035752179004
"924",2023-03-03,-1.40341449568288,-0.137076861697477,-0.875122355337978,-1.49080975102383,-1.22804974203538,-0.972431446946401,-1.24101293310798,-1.04168572330987,-1.48474524557868,-1.30863402321537,-0.856636726225385,-1.30737299741546,-1.09833402499966,-1.34758038910444,-0.900182029477874,-0.7841914490065,-1.05357996162252,-1.01178645979382,-0.0793479149879593,-1.44522508003403,-0.746716716407193,-0.90332343813273,-1.35920155011235,-1.17361702311635,-1.17740079696784,-1.39673177229574,-1.35392371818472,-1.38511433101551,-1.23905237432413
"925",2023-03-10,-1.46451872050546,-0.304213994668054,-0.950276579078358,-1.49355875780433,-1.15934841902295,-1.03945845680489,-1.28482720592662,-1.07043122418758,-1.46604039527905,-1.34237351137524,-0.86787984517585,-1.33694473601516,-1.22904505109513,-1.30491380261436,-1.03288055897905,-0.888452699502975,-1.01712488735481,-0.989416032260548,-0.252690102847933,-1.47689084972872,-0.816327587546941,-0.815294606193021,-1.2522689425498,-1.27817106971923,-1.18507545875853,-1.39422447085722,-1.36050283895668,-1.37884594477352,-1.23143845809568
"926",2023-03-17,-1.45739907834097,-0.428729677731657,-0.986747250485917,-1.49481234206961,-1.18144974411043,-1.08472302294971,-1.11224606728733,-1.06166338120381,-1.44690824253091,-1.37906425881527,-0.975449703488806,-1.37256163539925,-1.27809785294983,-1.31489116212597,-1.01349729558595,-0.876735240823184,-1.00716614527264,-0.951275205378403,-0.29115498107317,-1.47212151791242,-0.812971162015344,-0.833355262462149,-1.25122800123244,-1.25666316058728,-1.17011119572282,-1.4240533790759,-1.2795811215212,-1.35105302334919,-1.21873272405957
"927",2023-03-24,-1.49628257370638,-0.402820966649371,-0.92787252799784,-1.49926639017034,-1.1310128688636,-1.07677536430449,-1.14811642873914,-1.046671101261,-1.47529824750354,-1.37586212823371,-0.937323561035458,-1.3487682794409,-1.22127427756052,-1.34436657117401,-0.974906506840799,-0.850594396723879,-1.01696266818577,-0.94304757389593,-0.227601236296329,-1.47882204283144,-0.815594090820994,-0.834480905853828,-1.24483486034617,-1.32291140689077,-1.08392493440222,-0.76854189214417,-0.543326159733199,-0.376141389806752,-1.21756202054795
"928",2023-03-31,-1.42499190725983,-0.325956788359832,-0.945505527954226,-1.50211303312321,-1.1098385113525,-1.0826321555058,-1.20902503119477,-0.954833364392737,-1.45784508542481,-1.36839650092274,-0.900593611833276,-1.38725622005773,-1.17428265416653,-1.35659648912501,-0.984510814194066,-0.827272228829429,-1.00429384555682,-0.973392603103462,-0.173275327591309,-1.45764205734914,-0.829445909334033,-0.806420099137918,-1.16796934044722,-1.30828649109798,-1.10690471064925,-1.21744137835239,-0.563736547338217,-0.190384173701641,-1.19723211294493
"929",2023-04-07,-1.38225351728481,-0.389363631677216,-0.948005397480743,-1.50424533190457,-1.11241950316996,-1.09541987353903,-1.10247777093247,-1.0438044145059,-1.48685207646137,-1.34450218892917,-0.917062322879947,-1.36176428625088,-1.22892159530577,-1.3497881642199,-0.964004793769577,-0.816979014311469,-0.995748983475547,-1.03528895100148,-0.225794186429196,-1.44699635744046,-0.819413395818057,-0.876917671966073,-1.2783813017002,-1.22826440024556,-0.972580545358291,-0.54565035368868,-0.141140556918919,0.0690928974640622,-1.19834947479874
"930",2023-04-14,-1.28883853614124,-0.456982402250326,-0.837729718722322,-1.50358009950514,-1.16989319645938,-1.09740031647349,-0.683105694210865,-0.980439990459044,-1.47621377207453,-1.34882259218763,-0.922436722916305,-1.39035043678085,-1.26608052886299,-1.34998434439794,-1.02020198922287,-0.837215062368157,-0.974643606892021,-1.06160782576586,-0.398314814248042,-1.48090961917554,-0.793848566325135,-0.875055626981894,-1.25273095781819,-1.23785544643776,-1.01637793611279,-0.788525499396195,-0.827622242297881,0.127123848103954,-1.18261392757971
"931",2023-04-21,-1.31683157603376,-0.428976484261732,-0.915107106324625,-1.5108356884292,-1.04363111126861,-1.15537555627969,-0.624923275683279,-0.857004201387232,-1.42983308550085,-1.41123339268465,-0.979753127587097,-1.4189164591997,-1.33643276938386,-1.31296095733769,-1.10074775870495,-0.774026651304508,-0.958726775371955,-0.987400816376345,-0.394422891030567,-1.49057645295206,-0.772912235348006,-0.865389817425349,-1.14091154366421,-1.30376043722959,-1.11343093122577,-1.06826477988418,-1.21564441736964,-0.349876506323202,-1.13794255285295
"932",2023-04-28,-1.26627459479132,-0.423069025883846,-0.976962469602358,-1.51043866956611,-0.995820134997706,-1.17076841841739,-0.230253858899353,-0.794388987644534,-1.45773459333588,-1.42296391255327,-0.98791579756175,-1.4179952944019,-1.30696032999408,-1.34822205428847,-1.11026220489676,-0.789351610133924,-0.99199105041912,-0.987783491659772,-0.357844589455847,-1.50041558453345,-0.754537795402916,-0.948042745955729,-1.076266387412,-1.21488587175705,-1.17471984209765,-1.38557108759428,-1.11584974910501,0.858638921010784,-1.04267378172946
"933",2023-05-05,-1.30457531511768,-0.423422283521759,-0.991485939887338,-1.5086914812115,-0.98184201891713,-1.10615746510357,0.0932716373070154,-0.752168931859964,-1.43882458740223,-1.43818073866253,-1.00161755983995,-1.44139384030049,-1.31707736209339,-1.35957005551686,-1.15867202674308,-0.855978643929899,-1.02200383263166,-0.968344743491357,-0.365741224147481,-1.50885169674003,-0.684755010125872,-1.00284150469364,-1.130948857675,-1.01429080760101,-1.17069645655109,-1.5050815048963,-0.864486830208179,0.905237228794898,-1.02297172275253
"934",2023-05-12,-1.38531908514712,-0.400349481188544,-1.04526097490885,-1.46072618689726,-0.997457273301253,-1.06133449597674,-0.229065979074549,-0.638615286027749,-1.43122027746505,-1.45494572558944,-0.99474051723363,-1.46792703031398,-1.29059986882625,-1.34623309745344,-1.21090183575526,-0.861781951739701,-1.03621892877138,-0.926483063628773,-0.451998211109887,-1.51830633152824,-0.703495874681903,-0.981930657144801,-1.07306498934762,-1.12312954890076,-1.18277997241091,-1.56468383279106,-0.797853041416955,-0.0905975610941447,-0.994046573910729
"935",2023-05-19,-1.38703668616567,-0.381508785354337,-1.0375581577239,-1.48598117656222,-0.924582945317454,-1.13441441398647,-0.574312024362567,-0.567823576266563,-1.44675866595155,-1.41963304264548,-0.964871173061441,-1.42173304737289,-1.29806975260319,-1.29909252325468,-1.21790811532961,-0.84202279288055,-1.01499325280512,-0.976442399026988,-0.458085023016869,-1.53995228890104,-0.706348723764926,-0.983214286793514,-0.943748297981729,-1.26551870944408,-1.15965160083213,-1.34131975633373,-0.609678276968873,-1.0092505983028,-0.937387271916443
"936",2023-05-26,-1.47135278090621,-0.542964421292447,-1.0765669746367,-1.47458507919182,-0.845834980305433,-1.10115352354393,-1.03539828662174,-0.487947238424485,-1.40191622201491,-1.4193824573681,-0.977287753571532,-1.44449261850982,-1.3012704005752,-1.26578758778008,-1.18873079894217,-0.863823711041519,-0.999410593323086,-0.981339218255727,-0.485441497374771,-1.45852740341984,-0.760181346743983,-0.935059822349209,-0.809517237012748,-1.49061179078755,-1.17391332850173,-0.947497516766013,-0.774822438810097,-1.33055722091397,-0.84468018687183
"937",2023-06-02,-1.38788903362227,-0.625836861171368,-1.03514587770982,-1.49480484519125,-0.829243569338327,-1.10890767134957,-0.832018867656154,-0.502123096916601,-1.45644434019015,-1.43210715843355,-1.01018333506622,-1.45738416023886,-1.28693272074045,-1.28915001488321,-1.20327148849407,-0.856543538427504,-0.997602713360286,-0.945292746715349,-0.508960516335886,-1.31009335603009,-0.764781453280924,-0.930772887414825,-0.85664625634471,-1.54005742521312,-1.15240912548233,0.0456095390649719,0.0294530744449977,-0.0359855031114472,-0.809231184511165
"938",2023-06-09,-1.41176371638486,-0.597398490110121,-1.04919842740854,-1.48730680850049,-0.749028865284945,-0.65520342225613,-0.872365811462165,-0.517076388998324,-1.44825033958359,-1.46112386386611,-1.05988742718383,-1.4853468435288,-1.30065344830322,-1.2998820455033,-1.19900773520374,-0.810030966403921,-1.00115317439351,-0.882427993482807,-0.555967917890175,-1.30892057426096,-0.715777825019174,-0.928354136037761,-0.874672150461326,-1.55719977681904,-1.19865261130643,0.279755889627263,0.00121708461154873,0.0721814188139635,-0.599198988288739
"939",2023-06-16,-1.43857703872583,-0.572914610806281,-1.03680409659578,-1.52653079022847,-0.780095547294119,-0.80364190048678,-1.02577687265136,-0.643114638279283,-1.53407088838376,-1.42283764175567,-1.00181458185832,-1.47448648633228,-1.19501146032449,-1.31769248057321,-1.2282504851736,-0.726582490306704,-1.01233790919868,-0.894536850028175,-0.364488223605252,-1.37666039151452,-0.752172523588145,-0.940657946754534,-0.876704071161074,-1.55898159960512,-1.15008724409213,0.719969957085008,0.275782663414287,0.933755208075281,-0.759289221695296
"940",2023-06-21,-1.51694851688022,-0.63107402634693,-1.0778439685972,-1.52853053906104,-0.510309535995091,-0.567432246695819,-1.40743462812648,-0.426942003511866,-1.4197469822246,-1.41630129444195,-1.00293322230738,-1.45459618990422,-1.18713989270994,-1.24952571667626,-1.21401958607165,-0.736333427147073,-0.976112207299319,-0.826835926950261,-0.483027484920386,-1.18275494703711,-0.785089975649563,-0.902183835149233,-0.707432549775205,-1.54713864066573,-1.17690938662222,0.44572690777082,0.195305038900483,-0.0412885762561557,-0.294799922151523
"941",2023-06-30,-1.46120286238981,-0.600627656556906,-1.0751781152112,-1.47444127861607,-0.638518614228962,-0.801670117733452,-1.34804805002002,-0.491099090596606,-1.5105727393,-1.36236126741654,-0.970872243371326,-1.43392618635022,-1.17396114501546,-1.26204220974657,-1.13513183615337,-0.715865900499965,-1.03419199239191,-0.857372742631112,-0.516485323343119,-1.25279667187234,-0.79101755853749,-0.900566710023115,-0.729128895718778,-1.51767244223567,-1.17734373076007,0.238972510776784,-0.393864254209405,-0.278334512263019,-0.456873130983394
"942",2023-07-07,-1.40260044316505,-0.505065006081574,-1.04989692285911,-1.44606441543994,-0.744362843526637,-0.756534166022258,-1.31807227678273,-0.384369364532424,-1.50471597070043,-1.40955350197995,-1.0054801511611,-1.46128512727036,-1.11983271568413,-1.26704549798294,-1.15986597300893,-0.749475421531022,-1.04058638893467,-0.817680382249721,-0.522974954483839,-1.282073315451,-0.81077578701011,-0.920932508368666,-0.728962689581233,-1.61759305219392,-1.16529448854302,0.0493297286764691,-0.512414057197394,-0.746387209138427,-0.30067966794483
